FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
722516,Delta,4675,ORD,BOS,2024-09-01 23:10,2024-09-01 23:19,2024-09-02 03:10,2024-09-02 03:13,3,Air Traffic Control,True,True,Airbus A320,N43395,202
698931,Delta,4630,ATL,SFO,2024-09-01 10:05,2024-09-01 10:16,2024-09-01 12:05,2024-09-01 12:19,14,Weather,False,True,Airbus A320,N95666,392
600468,Delta,2452,JFK,BOS,2024-09-01 11:18,2024-09-01 11:20,2024-09-01 14:18,2024-09-01 14:15,-3,,True,True,Boeing 737,N25814,2985
3409,Delta,6840,ATL,BOS,2024-09-01 20:49,2024-09-01 21:19,2024-09-01 22:49,2024-09-01 23:17,28,Maintenance,True,True,Boeing 737,N71328,2391
1306584,Delta,6276,ORD,BOS,2024-09-01 13:47,2024-09-01 14:01,2024-09-01 15:47,2024-09-01 15:57,10,Air Traffic Control,False,True,Boeing 737,N30525,940
46148,Delta,7114,ATL,JFK,2024-09-01 10:36,2024-09-01 10:53,2024-09-01 13:36,2024-09-01 13:33,-3,,False,True,Boeing 737,N32054,2342
538084,Delta,5468,JFK,SFO,2024-09-01 02:08,2024-09-01 02:27,2024-09-01 08:08,2024-09-01 08:36,28,Air Traffic Control,True,True,Boeing 737,N16990,1471
1397474,Delta,3002,JFK,SFO,2024-09-01 16:30,2024-09-01 16:42,2024-09-01 22:30,2024-09-01 22:59,29,Weather,False,False,Airbus A320,N53314,188
1696347,Delta,1730,LAX,BOS,2024-09-01 10:35,2024-09-01 11:03,2024-09-01 14:35,2024-09-01 14:33,-2,,True,False,Airbus A320,N57901,867
1417715,Delta,4560,JFK,JFK,2024-09-01 19:55,2024-09-01 20:12,2024-09-01 21:55,2024-09-01 22:03,8,Weather,True,True,Boeing 737,N15348,553
1632970,Delta,9046,LAX,SFO,2024-09-01 04:35,2024-09-01 04:37,2024-09-01 09:35,2024-09-01 10:04,29,Maintenance,True,True,Boeing 737,N63658,1979
230267,Delta,6715,DFW,SFO,2024-09-01 19:18,2024-09-01 19:28,2024-09-02 00:18,2024-09-02 00:46,28,Weather,True,False,Boeing 737,N75068,818
313424,Delta,3204,DFW,BOS,2024-09-01 02:08,2024-09-01 02:14,2024-09-01 03:08,2024-09-01 03:22,14,Weather,False,False,Boeing 777,N62231,2034
302214,Delta,292,ATL,MIA,2024-09-01 11:56,2024-09-01 12:01,2024-09-01 15:56,2024-09-01 16:13,17,Maintenance,False,True,Boeing 777,N41541,840
1188354,Delta,265,LAX,MIA,2024-09-01 20:13,2024-09-01 20:33,2024-09-02 01:13,2024-09-02 01:36,23,Air Traffic Control,True,False,Boeing 737,N23997,2929
1320831,Delta,636,ATL,SEA,2024-09-01 23:12,2024-09-01 23:34,2024-09-02 01:12,2024-09-02 01:12,0,,True,True,Boeing 737,N82276,1849
80686,Delta,9896,LAX,JFK,2024-09-01 05:12,2024-09-01 05:12,2024-09-01 09:12,2024-09-01 09:18,6,Maintenance,False,True,Airbus A320,N49492,1052
301627,Delta,9774,JFK,SEA,2024-09-01 09:54,2024-09-01 10:20,2024-09-01 10:54,2024-09-01 11:11,17,Weather,False,False,Boeing 737,N94455,585
1598680,Delta,7824,ORD,SEA,2024-09-01 03:18,2024-09-01 03:32,2024-09-01 04:18,2024-09-01 04:10,-8,,False,True,Boeing 737,N99927,2280
1535564,Delta,8012,DFW,BOS,2024-09-01 02:41,2024-09-01 03:09,2024-09-01 05:41,2024-09-01 05:52,11,Maintenance,True,False,Airbus A320,N14113,2631
283320,Delta,6495,ATL,MIA,2024-09-01 16:30,2024-09-01 16:53,2024-09-01 22:30,2024-09-01 22:44,14,Weather,False,True,Boeing 737,N51871,2052
930911,Delta,6073,ORD,BOS,2024-09-01 16:08,2024-09-01 16:27,2024-09-01 22:08,2024-09-01 22:32,24,Weather,True,True,Boeing 737,N29048,2110
931563,Delta,6734,JFK,SEA,2024-09-01 18:15,2024-09-01 18:34,2024-09-01 20:15,2024-09-01 20:41,26,Weather,True,False,Boeing 737,N60827,2592
372695,Delta,8293,JFK,JFK,2024-09-01 14:12,2024-09-01 14:29,2024-09-01 17:12,2024-09-01 17:28,16,Weather,False,False,Boeing 737,N77436,1214
838516,Delta,1522,DFW,SEA,2024-09-01 09:08,2024-09-01 09:10,2024-09-01 13:08,2024-09-01 13:04,-4,,True,False,Airbus A320,N34183,2667
465327,Delta,7322,DFW,SEA,2024-09-01 19:19,2024-09-01 19:29,2024-09-02 01:19,2024-09-02 01:24,5,Maintenance,True,False,Airbus A320,N16940,2700
1381214,Delta,3320,LAX,SFO,2024-09-01 21:25,2024-09-01 21:36,2024-09-02 03:25,2024-09-02 03:52,27,Maintenance,False,True,Airbus A320,N62242,1004
881366,Delta,2506,LAX,BOS,2024-09-01 21:48,2024-09-01 22:18,2024-09-01 22:48,2024-09-01 23:12,24,Maintenance,True,True,Boeing 737,N39722,1998
617062,Delta,8764,JFK,BOS,2024-09-01 23:17,2024-09-01 23:37,2024-09-02 02:17,2024-09-02 02:26,9,Weather,False,False,Boeing 737,N59197,2726
982137,Delta,7567,ATL,MIA,2024-09-01 22:46,2024-09-01 22:52,2024-09-02 01:46,2024-09-02 02:06,20,Weather,True,False,Boeing 777,N25577,1705
1229797,Delta,1655,ATL,BOS,2024-09-01 04:46,2024-09-01 05:08,2024-09-01 07:46,2024-09-01 07:48,2,Maintenance,True,True,Boeing 737,N97286,1051
651461,Delta,2692,ORD,JFK,2024-09-01 23:37,2024-09-01 23:54,2024-09-02 05:37,2024-09-02 05:28,-9,,True,True,Boeing 777,N80060,1201
34140,Delta,9344,LAX,SEA,2024-09-01 06:19,2024-09-01 06:39,2024-09-01 08:19,2024-09-01 08:45,26,Maintenance,False,True,Boeing 777,N75756,1639
842830,Delta,4568,LAX,SFO,2024-09-01 16:27,2024-09-01 16:29,2024-09-01 18:27,2024-09-01 18:47,20,Maintenance,True,False,Boeing 737,N28492,2938
1336681,Delta,3631,LAX,SEA,2024-09-01 16:36,2024-09-01 17:06,2024-09-01 18:36,2024-09-01 18:56,20,Weather,True,True,Airbus A320,N49461,1794
820436,Delta,5299,LAX,SEA,2024-09-01 19:23,2024-09-01 19:43,2024-09-02 01:23,2024-09-02 01:17,-6,,True,True,Airbus A320,N73755,763
295002,Delta,2049,ATL,SFO,2024-09-01 00:09,2024-09-01 00:33,2024-09-01 05:09,2024-09-01 05:10,1,Maintenance,True,True,Boeing 737,N32035,805
591558,Delta,9706,DFW,JFK,2024-09-01 15:08,2024-09-01 15:25,2024-09-01 20:08,2024-09-01 20:22,14,Weather,True,True,Boeing 777,N83606,1317
1703282,Delta,2287,ORD,SEA,2024-09-01 23:45,2024-09-01 23:46,2024-09-02 03:45,2024-09-02 04:05,20,Maintenance,True,False,Boeing 737,N99445,2579
568465,Delta,7934,DFW,MIA,2024-09-01 15:28,2024-09-01 15:52,2024-09-01 18:28,2024-09-01 18:36,8,Air Traffic Control,True,False,Boeing 777,N90203,956
53918,Delta,3009,ATL,SFO,2024-09-01 00:13,2024-09-01 00:22,2024-09-01 04:13,2024-09-01 04:11,-2,,False,False,Airbus A320,N70834,1166
1714208,Delta,825,ATL,SEA,2024-09-01 10:19,2024-09-01 10:30,2024-09-01 16:19,2024-09-01 16:34,15,Weather,False,False,Boeing 737,N25581,1580
1434229,Delta,208,ORD,JFK,2024-09-01 12:25,2024-09-01 12:39,2024-09-01 15:25,2024-09-01 15:46,21,Weather,False,True,Airbus A320,N98428,408
311827,Delta,7030,LAX,SEA,2024-09-01 13:32,2024-09-01 13:38,2024-09-01 17:32,2024-09-01 17:32,0,,True,True,Airbus A320,N57320,1781
984050,Delta,3569,DFW,MIA,2024-09-01 08:19,2024-09-01 08:19,2024-09-01 14:19,2024-09-01 14:18,-1,,True,True,Airbus A320,N31306,1203
127505,Delta,2444,ORD,JFK,2024-09-01 08:01,2024-09-01 08:13,2024-09-01 10:01,2024-09-01 10:27,26,Weather,True,True,Airbus A320,N21450,176
32098,Delta,2321,LAX,BOS,2024-09-01 06:19,2024-09-01 06:41,2024-09-01 10:19,2024-09-01 10:35,16,Air Traffic Control,False,True,Boeing 737,N97850,1727
518371,Delta,8906,ATL,JFK,2024-09-01 21:43,2024-09-01 21:51,2024-09-01 22:43,2024-09-01 22:45,2,Weather,False,False,Airbus A320,N45820,821
1455158,Delta,5488,ATL,MIA,2024-09-01 11:49,2024-09-01 11:52,2024-09-01 15:49,2024-09-01 16:14,25,Weather,True,False,Boeing 737,N69941,2787
1461182,Delta,3040,JFK,MIA,2024-09-01 23:29,2024-09-01 23:50,2024-09-02 03:29,2024-09-02 03:51,22,Weather,True,False,Boeing 777,N74167,462
130871,Delta,963,ORD,BOS,2024-09-01 03:33,2024-09-01 03:36,2024-09-01 09:33,2024-09-01 09:40,7,Weather,True,False,Boeing 777,N29223,970
1348623,Delta,2740,ATL,SFO,2024-09-01 03:50,2024-09-01 04:18,2024-09-01 05:50,2024-09-01 06:05,15,Weather,False,False,Boeing 777,N35965,2716
837080,Delta,3400,DFW,BOS,2024-09-01 05:31,2024-09-01 05:49,2024-09-01 09:31,2024-09-01 09:52,21,Maintenance,True,True,Boeing 777,N34348,800
1154765,Delta,5290,ATL,SFO,2024-09-01 13:59,2024-09-01 14:07,2024-09-01 19:59,2024-09-01 20:22,23,Maintenance,True,True,Boeing 777,N26112,284
1089777,Delta,5084,LAX,JFK,2024-09-01 07:59,2024-09-01 08:09,2024-09-01 13:59,2024-09-01 13:49,-10,,False,True,Airbus A320,N13080,954
85651,Delta,6591,JFK,JFK,2024-09-01 01:53,2024-09-01 02:12,2024-09-01 05:53,2024-09-01 06:14,21,Maintenance,False,False,Airbus A320,N15745,2891
217821,Delta,5695,ORD,SEA,2024-09-01 17:11,2024-09-01 17:14,2024-09-01 21:11,2024-09-01 21:12,1,Air Traffic Control,True,False,Boeing 737,N70998,2003
1671011,Delta,3500,ORD,JFK,2024-09-01 02:25,2024-09-01 02:38,2024-09-01 03:25,2024-09-01 03:46,21,Air Traffic Control,True,True,Airbus A320,N52879,2005
1306940,Delta,43,DFW,SEA,2024-09-01 10:33,2024-09-01 10:39,2024-09-01 16:33,2024-09-01 16:44,11,Weather,True,True,Airbus A320,N80623,2504
581534,Delta,6478,ORD,SEA,2024-09-01 14:13,2024-09-01 14:27,2024-09-01 18:13,2024-09-01 18:34,21,Weather,False,False,Boeing 737,N37171,2768
567751,Delta,7862,LAX,JFK,2024-09-01 05:37,2024-09-01 05:52,2024-09-01 08:37,2024-09-01 08:36,-1,,True,True,Boeing 737,N92995,1725
756420,Delta,410,DFW,JFK,2024-09-01 07:48,2024-09-01 08:04,2024-09-01 13:48,2024-09-01 14:18,30,Air Traffic Control,False,False,Boeing 737,N30828,1750
798791,Delta,1524,LAX,BOS,2024-09-01 06:17,2024-09-01 06:47,2024-09-01 07:17,2024-09-01 07:13,-4,,False,True,Airbus A320,N12503,1534
1323090,Delta,9450,LAX,SEA,2024-09-01 15:50,2024-09-01 16:06,2024-09-01 16:50,2024-09-01 17:11,21,Weather,False,True,Airbus A320,N34390,1890
1579732,Delta,3752,JFK,JFK,2024-09-01 02:35,2024-09-01 02:56,2024-09-01 05:35,2024-09-01 05:59,24,Weather,False,False,Boeing 737,N65422,1154
1137285,Delta,74,ATL,JFK,2024-09-01 15:50,2024-09-01 16:09,2024-09-01 20:50,2024-09-01 20:47,-3,,True,False,Airbus A320,N93054,849
178609,Delta,5961,ORD,BOS,2024-09-01 22:30,2024-09-01 22:35,2024-09-02 01:30,2024-09-02 01:24,-6,,False,True,Boeing 777,N54530,318
444999,Delta,9389,LAX,BOS,2024-09-01 11:52,2024-09-01 11:53,2024-09-01 14:52,2024-09-01 15:01,9,Maintenance,True,False,Boeing 777,N37740,2790
645116,Delta,5989,DFW,MIA,2024-09-01 08:24,2024-09-01 08:46,2024-09-01 11:24,2024-09-01 11:54,30,Maintenance,True,False,Boeing 737,N83142,2863
1359221,Delta,8657,ORD,JFK,2024-09-01 08:34,2024-09-01 08:34,2024-09-01 10:34,2024-09-01 10:32,-2,,False,True,Boeing 737,N91381,1803
1468894,Delta,6017,DFW,SFO,2024-09-01 00:14,2024-09-01 00:34,2024-09-01 04:14,2024-09-01 04:20,6,Weather,True,True,Boeing 737,N85503,775
428089,Delta,9011,DFW,JFK,2024-09-01 08:36,2024-09-01 08:59,2024-09-01 14:36,2024-09-01 15:03,27,Maintenance,True,False,Boeing 777,N27611,1244
1356884,Delta,7407,DFW,JFK,2024-09-01 16:07,2024-09-01 16:26,2024-09-01 18:07,2024-09-01 18:06,-1,,True,True,Boeing 737,N32445,1082
690509,Delta,986,ORD,BOS,2024-09-01 20:22,2024-09-01 20:26,2024-09-01 21:22,2024-09-01 21:16,-6,,True,False,Airbus A320,N78655,884
649642,Delta,6429,ORD,SEA,2024-09-01 22:12,2024-09-01 22:17,2024-09-01 23:12,2024-09-01 23:20,8,Maintenance,False,True,Airbus A320,N40783,1582
1594823,Delta,2348,LAX,JFK,2024-09-01 11:52,2024-09-01 12:01,2024-09-01 15:52,2024-09-01 16:21,29,Air Traffic Control,False,True,Airbus A320,N90862,871
1246456,Delta,1611,JFK,BOS,2024-09-01 14:55,2024-09-01 15:08,2024-09-01 15:55,2024-09-01 15:45,-10,,False,True,Airbus A320,N87264,1476
1187822,Delta,916,ATL,SEA,2024-09-01 21:02,2024-09-01 21:07,2024-09-02 00:02,2024-09-02 00:21,19,Air Traffic Control,True,True,Boeing 737,N96136,707
1678239,Delta,2748,ORD,JFK,2024-09-01 19:30,2024-09-01 19:50,2024-09-01 23:30,2024-09-01 23:50,20,Maintenance,False,False,Airbus A320,N82256,2928
1673242,Delta,6853,JFK,BOS,2024-09-01 08:01,2024-09-01 08:24,2024-09-01 10:01,2024-09-01 10:30,29,Air Traffic Control,True,True,Airbus A320,N65200,1754
905377,Delta,8200,ORD,MIA,2024-09-01 20:29,2024-09-01 20:38,2024-09-01 21:29,2024-09-01 21:39,10,Weather,True,True,Airbus A320,N35096,2550
389279,Delta,2893,ORD,SFO,2024-09-01 14:13,2024-09-01 14:35,2024-09-01 15:13,2024-09-01 15:18,5,Air Traffic Control,True,True,Boeing 737,N64450,515
1695634,Delta,9067,ATL,BOS,2024-09-01 05:20,2024-09-01 05:48,2024-09-01 08:20,2024-09-01 08:33,13,Maintenance,True,False,Airbus A320,N22611,2661
1195672,Delta,8193,LAX,MIA,2024-09-01 00:44,2024-09-01 01:09,2024-09-01 05:44,2024-09-01 05:40,-4,,True,False,Boeing 777,N78441,1001
1118649,Delta,3787,ORD,BOS,2024-09-01 12:00,2024-09-01 12:02,2024-09-01 14:00,2024-09-01 14:01,1,Maintenance,False,True,Boeing 777,N65321,584
390082,Delta,3862,ATL,BOS,2024-09-01 18:38,2024-09-01 18:58,2024-09-01 20:38,2024-09-01 20:55,17,Weather,False,False,Airbus A320,N37900,2279
1614657,Delta,8965,DFW,JFK,2024-09-01 06:51,2024-09-01 07:09,2024-09-01 08:51,2024-09-01 08:47,-4,,True,False,Boeing 777,N41774,956
1192981,Delta,2657,JFK,SFO,2024-09-01 19:32,2024-09-01 19:56,2024-09-01 21:32,2024-09-01 21:35,3,Maintenance,True,True,Airbus A320,N18522,2604
956068,Delta,8055,DFW,SFO,2024-09-01 20:40,2024-09-01 20:58,2024-09-02 02:40,2024-09-02 02:33,-7,,True,True,Boeing 737,N75504,1067
112279,Delta,2783,JFK,SFO,2024-09-01 06:09,2024-09-01 06:29,2024-09-01 07:09,2024-09-01 07:08,-1,,True,False,Airbus A320,N70414,1392
1415103,Delta,2830,ORD,JFK,2024-09-01 16:03,2024-09-01 16:08,2024-09-01 17:03,2024-09-01 17:15,12,Maintenance,True,False,Airbus A320,N57325,1630
1112543,Delta,9292,ORD,SFO,2024-09-01 17:10,2024-09-01 17:22,2024-09-01 18:10,2024-09-01 18:31,21,Maintenance,True,False,Boeing 737,N10332,462
419192,Delta,2436,JFK,MIA,2024-09-01 17:52,2024-09-01 18:04,2024-09-01 22:52,2024-09-01 23:16,24,Maintenance,True,True,Airbus A320,N31964,795
349089,Delta,1923,JFK,SEA,2024-09-01 00:05,2024-09-01 00:31,2024-09-01 06:05,2024-09-01 06:12,7,Maintenance,True,True,Boeing 737,N81205,1410
920955,Delta,7985,LAX,BOS,2024-09-01 03:25,2024-09-01 03:42,2024-09-01 09:25,2024-09-01 09:17,-8,,False,True,Boeing 777,N33619,1046
571805,Delta,1699,JFK,MIA,2024-09-01 01:20,2024-09-01 01:50,2024-09-01 07:20,2024-09-01 07:19,-1,,False,False,Boeing 737,N44805,1863
1137396,Delta,8909,DFW,SEA,2024-09-01 09:14,2024-09-01 09:23,2024-09-01 11:14,2024-09-01 11:15,1,Maintenance,True,False,Boeing 737,N47975,290
484760,Delta,1944,JFK,BOS,2024-09-01 15:54,2024-09-01 16:05,2024-09-01 18:54,2024-09-01 19:15,21,Air Traffic Control,False,True,Boeing 777,N55573,450
1284092,Delta,6021,LAX,SEA,2024-09-01 10:28,2024-09-01 10:50,2024-09-01 13:28,2024-09-01 13:37,9,Weather,True,False,Airbus A320,N42698,2336
497314,Delta,3108,JFK,JFK,2024-09-01 12:58,2024-09-01 13:01,2024-09-01 14:58,2024-09-01 14:55,-3,,True,True,Boeing 737,N86815,2842
187517,Delta,1512,LAX,MIA,2024-09-01 06:52,2024-09-01 07:09,2024-09-01 12:52,2024-09-01 13:02,10,Weather,True,True,Boeing 737,N69680,947
143334,Delta,6224,ATL,JFK,2024-09-01 05:18,2024-09-01 05:21,2024-09-01 09:18,2024-09-01 09:21,3,Air Traffic Control,True,False,Airbus A320,N15326,333
356260,Delta,2055,ATL,MIA,2024-09-01 02:45,2024-09-01 02:58,2024-09-01 03:45,2024-09-01 03:40,-5,,True,False,Boeing 737,N20966,502
1287603,Delta,939,JFK,SFO,2024-09-01 07:38,2024-09-01 08:07,2024-09-01 13:38,2024-09-01 13:28,-10,,True,True,Boeing 737,N61624,1956
290104,Delta,5608,ORD,SEA,2024-09-01 16:51,2024-09-01 17:12,2024-09-01 21:51,2024-09-01 22:13,22,Maintenance,False,True,Airbus A320,N10455,1677
664338,Delta,9371,JFK,SEA,2024-09-01 13:28,2024-09-01 13:44,2024-09-01 19:28,2024-09-01 19:46,18,Weather,True,True,Boeing 777,N37488,1170
471826,Delta,9800,ORD,BOS,2024-09-01 20:48,2024-09-01 20:59,2024-09-02 00:48,2024-09-02 00:50,2,Air Traffic Control,False,True,Airbus A320,N27618,2850
166093,Delta,4728,ORD,JFK,2024-09-01 05:01,2024-09-01 05:17,2024-09-01 07:01,2024-09-01 06:57,-4,,False,False,Boeing 737,N26540,2611
1270629,Delta,7345,ATL,SFO,2024-09-01 09:54,2024-09-01 10:14,2024-09-01 10:54,2024-09-01 11:08,14,Air Traffic Control,False,True,Boeing 777,N50047,2966
153414,Delta,2934,ORD,MIA,2024-09-01 08:19,2024-09-01 08:21,2024-09-01 13:19,2024-09-01 13:34,15,Air Traffic Control,True,True,Boeing 737,N86258,2116
1253431,Delta,7436,LAX,SFO,2024-09-01 21:48,2024-09-01 22:02,2024-09-02 02:48,2024-09-02 02:52,4,Weather,False,True,Boeing 777,N84012,788
568132,Delta,354,LAX,SEA,2024-09-01 15:52,2024-09-01 16:19,2024-09-01 19:52,2024-09-01 19:51,-1,,False,False,Boeing 737,N84292,1397
949250,Delta,2346,DFW,BOS,2024-09-01 04:40,2024-09-01 05:10,2024-09-01 10:40,2024-09-01 10:42,2,Weather,False,False,Boeing 737,N13492,2017
1041341,Delta,1588,DFW,BOS,2024-09-01 14:20,2024-09-01 14:43,2024-09-01 20:20,2024-09-01 20:32,12,Maintenance,True,True,Boeing 737,N63477,195
331838,Delta,4556,JFK,JFK,2024-09-01 07:46,2024-09-01 07:49,2024-09-01 08:46,2024-09-01 09:12,26,Air Traffic Control,False,True,Boeing 737,N71554,1565
1668492,Delta,91,ORD,MIA,2024-09-01 17:58,2024-09-01 18:08,2024-09-01 18:58,2024-09-01 19:14,16,Air Traffic Control,False,True,Boeing 737,N25302,221
930253,Delta,1932,ORD,MIA,2024-09-01 05:02,2024-09-01 05:19,2024-09-01 08:02,2024-09-01 07:57,-5,,True,True,Boeing 737,N36221,1606
599084,Delta,1124,ORD,BOS,2024-09-01 05:34,2024-09-01 05:55,2024-09-01 07:34,2024-09-01 07:29,-5,,False,False,Boeing 737,N45663,2631
1745296,Delta,7246,JFK,SEA,2024-09-01 16:58,2024-09-01 17:25,2024-09-01 18:58,2024-09-01 19:17,19,Maintenance,False,False,Boeing 777,N14526,2376
744645,Delta,7768,LAX,BOS,2024-09-01 02:06,2024-09-01 02:16,2024-09-01 06:06,2024-09-01 06:32,26,Air Traffic Control,True,False,Boeing 737,N10977,1856
394013,Delta,4749,LAX,JFK,2024-09-01 03:44,2024-09-01 03:49,2024-09-01 04:44,2024-09-01 05:04,20,Maintenance,True,False,Boeing 777,N59723,376
639840,Delta,5599,LAX,JFK,2024-09-01 09:36,2024-09-01 09:58,2024-09-01 13:36,2024-09-01 13:56,20,Air Traffic Control,True,True,Boeing 777,N67968,2115
398270,Delta,5471,ATL,MIA,2024-09-01 08:31,2024-09-01 08:33,2024-09-01 10:31,2024-09-01 10:35,4,Maintenance,True,False,Airbus A320,N51653,1014
244505,Delta,1037,DFW,SFO,2024-09-01 04:05,2024-09-01 04:14,2024-09-01 06:05,2024-09-01 06:20,15,Weather,True,False,Airbus A320,N49320,2360
1591050,Delta,2401,DFW,JFK,2024-09-01 23:46,2024-09-02 00:08,2024-09-02 04:46,2024-09-02 05:05,19,Air Traffic Control,False,True,Airbus A320,N96563,2145
996631,Delta,9449,LAX,SFO,2024-09-01 00:24,2024-09-01 00:34,2024-09-01 01:24,2024-09-01 01:43,19,Maintenance,True,True,Boeing 737,N40831,1637
134357,Delta,6555,ORD,JFK,2024-09-01 12:57,2024-09-01 13:09,2024-09-01 18:57,2024-09-01 18:58,1,Air Traffic Control,False,False,Boeing 777,N18861,1520
1106520,Delta,9458,JFK,BOS,2024-09-01 00:53,2024-09-01 01:19,2024-09-01 06:53,2024-09-01 06:59,6,Weather,True,True,Airbus A320,N27557,2872
943246,Delta,3898,ORD,JFK,2024-09-01 01:09,2024-09-01 01:33,2024-09-01 02:09,2024-09-01 02:20,11,Air Traffic Control,True,True,Boeing 777,N77158,377
1539325,Delta,2423,JFK,MIA,2024-09-01 04:44,2024-09-01 05:07,2024-09-01 10:44,2024-09-01 10:59,15,Air Traffic Control,False,False,Boeing 737,N85139,148
988599,Delta,6306,LAX,SFO,2024-09-01 19:32,2024-09-01 19:51,2024-09-02 00:32,2024-09-02 00:31,-1,,False,False,Boeing 737,N90905,577
868089,Delta,6352,ORD,BOS,2024-09-01 17:39,2024-09-01 17:51,2024-09-01 19:39,2024-09-01 19:34,-5,,True,False,Boeing 777,N55956,1229
257186,Delta,2363,JFK,SFO,2024-09-01 05:48,2024-09-01 05:58,2024-09-01 08:48,2024-09-01 09:01,13,Weather,True,True,Boeing 777,N24190,1998
1295585,Delta,5608,DFW,SEA,2024-09-01 21:10,2024-09-01 21:25,2024-09-02 02:10,2024-09-02 02:13,3,Weather,False,True,Airbus A320,N17294,939
225286,Delta,4569,ATL,MIA,2024-09-01 10:45,2024-09-01 10:58,2024-09-01 15:45,2024-09-01 15:58,13,Weather,False,True,Boeing 737,N81655,1159
845811,Delta,7281,ATL,MIA,2024-09-01 22:01,2024-09-01 22:07,2024-09-01 23:01,2024-09-01 23:13,12,Maintenance,False,True,Boeing 777,N25099,2599
115985,Delta,8967,ATL,SFO,2024-09-01 01:06,2024-09-01 01:09,2024-09-01 05:06,2024-09-01 05:12,6,Air Traffic Control,True,False,Airbus A320,N76967,2637
753141,Delta,9509,ORD,MIA,2024-09-01 14:11,2024-09-01 14:15,2024-09-01 16:11,2024-09-01 16:05,-6,,False,True,Airbus A320,N59071,1692
833029,Delta,2513,ATL,MIA,2024-09-01 10:52,2024-09-01 11:04,2024-09-01 15:52,2024-09-01 16:21,29,Weather,False,False,Boeing 737,N55254,2379
434539,Delta,3040,ORD,MIA,2024-09-01 00:43,2024-09-01 01:05,2024-09-01 06:43,2024-09-01 07:06,23,Maintenance,False,False,Boeing 777,N43728,2737
866396,Delta,6631,ORD,JFK,2024-09-01 03:52,2024-09-01 03:58,2024-09-01 08:52,2024-09-01 09:16,24,Maintenance,True,True,Boeing 777,N73095,413
156929,Delta,8006,ATL,JFK,2024-09-01 12:54,2024-09-01 13:19,2024-09-01 13:54,2024-09-01 14:09,15,Weather,True,True,Boeing 737,N60819,1955
101418,Delta,651,ORD,BOS,2024-09-01 21:42,2024-09-01 22:06,2024-09-02 01:42,2024-09-02 01:54,12,Maintenance,False,False,Boeing 777,N55066,2977
1640533,Delta,7039,DFW,JFK,2024-09-01 13:26,2024-09-01 13:29,2024-09-01 17:26,2024-09-01 17:38,12,Weather,False,False,Airbus A320,N97582,1792
837314,Delta,7664,JFK,MIA,2024-09-01 04:37,2024-09-01 04:43,2024-09-01 09:37,2024-09-01 09:45,8,Air Traffic Control,False,True,Airbus A320,N50911,2778
883981,Delta,1792,ORD,MIA,2024-09-01 23:05,2024-09-01 23:26,2024-09-02 02:05,2024-09-02 02:25,20,Maintenance,True,True,Boeing 777,N32401,1309
1503424,Delta,3738,ORD,MIA,2024-09-01 08:09,2024-09-01 08:18,2024-09-01 13:09,2024-09-01 13:35,26,Air Traffic Control,True,False,Boeing 777,N12552,2847
1352502,Delta,4295,DFW,JFK,2024-09-01 07:17,2024-09-01 07:34,2024-09-01 10:17,2024-09-01 10:29,12,Maintenance,True,True,Airbus A320,N13130,2807
218591,Delta,1677,ORD,SFO,2024-09-01 10:06,2024-09-01 10:31,2024-09-01 12:06,2024-09-01 12:13,7,Air Traffic Control,False,True,Boeing 737,N35021,397
1140989,Delta,6813,LAX,SEA,2024-09-01 20:51,2024-09-01 21:13,2024-09-01 22:51,2024-09-01 22:49,-2,,False,True,Boeing 737,N31493,2812
1447996,Delta,8982,DFW,SFO,2024-09-01 19:02,2024-09-01 19:15,2024-09-01 21:02,2024-09-01 21:00,-2,,True,True,Boeing 737,N66488,1354
552713,Delta,4633,ATL,BOS,2024-09-01 18:11,2024-09-01 18:37,2024-09-01 22:11,2024-09-01 22:04,-7,,True,False,Airbus A320,N95476,216
861584,Delta,7854,ORD,SFO,2024-09-01 20:23,2024-09-01 20:29,2024-09-01 21:23,2024-09-01 21:35,12,Maintenance,False,False,Airbus A320,N68872,2061
1687468,Delta,7495,DFW,BOS,2024-09-01 09:26,2024-09-01 09:46,2024-09-01 10:26,2024-09-01 10:48,22,Weather,False,True,Airbus A320,N44962,1109
969782,Delta,9960,LAX,SFO,2024-09-01 01:50,2024-09-01 02:18,2024-09-01 07:50,2024-09-01 07:43,-7,,True,True,Airbus A320,N40286,2336
115426,Delta,7035,JFK,SEA,2024-09-01 21:14,2024-09-01 21:34,2024-09-02 02:14,2024-09-02 02:09,-5,,True,True,Airbus A320,N77069,474
1035083,Delta,2583,ATL,SEA,2024-09-01 06:24,2024-09-01 06:51,2024-09-01 11:24,2024-09-01 11:23,-1,,True,False,Airbus A320,N63697,580
79140,Delta,359,ORD,SEA,2024-09-01 09:46,2024-09-01 09:49,2024-09-01 11:46,2024-09-01 12:11,25,Maintenance,False,False,Airbus A320,N40440,486
890060,Delta,6374,JFK,JFK,2024-09-01 03:05,2024-09-01 03:21,2024-09-01 05:05,2024-09-01 05:25,20,Weather,False,False,Airbus A320,N82234,2821
